workload,cycles,cache-misses,instructions,cycle_activity.stalls_total,branch-misses,context-switches,iTLB-load-misses,IpCall,IpLoad,IpMispredict,BpTkBranch,MLP,SPEC_speed_score
541.leela_r,1373454055124,333273496,1539531849287,465387186323,27191187915,1057,6547902,68.883,3.45,56.597,1.8,1.423,1.004554845
541.leela_r,1380535790855,335609044,1547481937403,467799230529,27333196925,1062,6557044,68.88,3.45,56.59,1.8,1.423,1.004554845
541.leela_r,1387608976785,338185852,1555421506890,470202573756,27473642631,1066,6566417,68.88,3.45,56.59,1.8,1.423,1.004554845
541.leela_r,1394690646654,340841428,1563388763504,472610219256,27615623848,1072,6576465,68.877,3.45,56.59,1.8,1.423,1.004554845
541.leela_r,1401769222646,343258998,1571354700456,475013507252,27757333123,1076,6586840,68.867,3.45,56.587,1.8,1.423,1.004554845
541.leela_r,1408848630222,345345387,1579314939783,477416658273,27899739567,1079,6597037,68.857,3.45,56.58,1.8,1.423,1.004554845
541.leela_r,1415921266759,347470518,1587217440647,479825889750,28042113034,1088,6606334,68.847,3.45,56.58,1.8,1.423,1.004554845
541.leela_r,1423003979085,349733638,1595134291140,482238564964,28184716092,1091,6614530,68.837,3.44,56.573,1.8,1.43,1.004554845
541.leela_r,1430064425814,352047658,1602998358989,484656076361,28327127296,1098,6622502,68.827,3.44,56.567,1.8,1.43,1.004554845
541.leela_r,1437123103585,354547251,1610893672793,487075285254,28470025123,1102,6630935,68.817,3.44,56.56,1.8,1.427,1.004554845
541.leela_r,1444175839501,356938616,1618786785730,489491320964,28612603541,1107,6639373,68.807,3.44,56.553,1.8,1.43,1.004554845
541.leela_r,1451228845057,359748605,1626675504732,491910194896,28754817016,1112,6650057,68.797,3.44,56.547,1.8,1.43,1.004554845
541.leela_r,1458289875552,362449032,1634583716731,494326150834,28897157404,1118,6658468,68.787,3.44,56.543,1.8,1.43,1.004554845
541.leela_r,1465356607186,365708429,1642490647796,496746058310,29039198493,1121,6667693,68.777,3.44,56.537,1.8,1.43,1.004554845
541.leela_r,1472418618727,369001936,1650355977625,499174041028,29181267547,1128,6677319,68.767,3.44,56.533,1.8,1.43,1.004554845
541.leela_r,1479484726779,372349608,1658233143188,501602574330,29323467213,1132,6685757,68.753,3.44,56.53,1.8,1.43,1.004554845
541.leela_r,1486470314084,375900207,1666036441015,504006069381,29464489970,1143,6695843,68.74,3.44,56.523,1.8,1.43,1.004554845
548.exchange2_r,6753063167,139570,13670184956,894078329,56469588,16,5307,3237.903,2.87,241.453,1.89,1.38,0.847805651
548.exchange2_r,13360451234,222320,27984980423,1524983054,94985919,28,8320,3469.023,2.78,293.377,1.91,1.39,0.847805651
548.exchange2_r,19916789461,345308,41357413688,2382032904,147252144,35,11318,3427.417,2.77,284.447,1.91,1.407,0.847805651
548.exchange2_r,26589336255,405072,55004200102,3202851416,199125154,293,20419,3541.067,2.77,274.477,1.92,1.403,0.847805651
548.exchange2_r,33302640329,524190,68088510478,4170870452,260579307,318,23726,3513.57,2.79,263.68,1.91,1.393,0.847805651
548.exchange2_r,40043830293,582428,80653590542,5306160922,333849158,351,26420,3477.117,2.81,244.733,1.9,1.397,0.847805651
548.exchange2_r,46751718156,689328,93097171334,6490032497,410130194,378,29297,3464.947,2.83,230.903,1.9,1.397,0.847805651
548.exchange2_r,53424233868,785545,105547380566,7693363592,487836511,393,32109,3449.29,2.85,218.017,1.9,1.393,0.847805651
548.exchange2_r,60072238486,921579,118077979673,8879496957,563351373,398,34796,3470.413,2.87,212.107,1.9,1.4,0.847805651
548.exchange2_r,66767894656,989947,130599684241,10061740243,638388888,406,37568,3470.22,2.88,206.18,1.9,1.393,0.847805651
548.exchange2_r,73343444159,1268207,143494705217,10866591582,685172670,411,41075,3550.427,2.89,208.52,1.9,1.387,0.847805651
548.exchange2_r,79934228667,1476422,156191831108,11799103613,742303361,425,44378,3615.473,2.88,210.2,1.9,1.393,0.847805651
548.exchange2_r,86612658102,1570662,169159367723,12820666771,806311621,439,47188,3658.247,2.89,210.14,1.9,1.393,0.847805651
548.exchange2_r,93287091991,1696106,182496917024,13763435487,864755736,465,50569,3704.25,2.89,211.05,1.9,1.387,0.847805651
548.exchange2_r,99983047092,1770408,196241768930,14604393513,916448328,489,53558,3755.963,2.89,212.633,1.91,1.39,0.847805651
548.exchange2_r,106708854138,1856965,209626251399,15566897818,976439841,517,56635,3799.3,2.88,213.967,1.91,1.39,0.847805651
548.exchange2_r,113394139502,2037618,222542171269,16562249168,1036615849,561,60138,3824.1,2.89,214.403,1.91,1.387,0.847805651
548.exchange2_r,120068451913,2245513,235402868661,17573995993,1098359633,601,63446,3830.943,2.89,213.64,1.91,1.39,0.847805651
548.exchange2_r,126764618127,2312406,248514484337,18599991601,1163423435,613,66394,3844.35,2.89,214.19,1.91,1.39,0.847805651
548.exchange2_r,133399816628,2377151,260902145268,19818436841,1241262987,641,68911,3811.13,2.9,210.723,1.91,1.387,0.847805651
548.exchange2_r,140086929079,2535723,272904592570,21085180796,1321168267,676,71684,3766.583,2.91,206.73,1.9,1.387,0.847805651
548.exchange2_r,146786521455,2794093,285182703191,22301057826,1396300989,720,75395,3743.077,2.92,203.963,1.9,1.387,0.847805651
548.exchange2_r,153451965945,2969457,297978361442,23384123116,1462484238,757,78629,3741.117,2.92,203.223,1.9,1.383,0.847805651
548.exchange2_r,160144912758,3027316,311529032421,24323462186,1520436533,777,81252,3754.813,2.92,203.483,1.91,1.387,0.847805651
548.exchange2_r,166804356989,3206403,324834682319,25304243917,1581213914,809,84523,3776.32,2.93,204.66,1.91,1.39,0.847805651
548.exchange2_r,173475500749,3307530,338052551546,26319875617,1644516814,832,87358,3793.123,2.93,204.967,1.91,1.387,0.847805651
548.exchange2_r,180186812256,3422715,351620398936,27228008874,1701071664,859,90495,3813.12,2.93,206.06,1.91,1.383,0.847805651
548.exchange2_r,186853218731,3576494,365053142569,28103614299,1752556017,879,94050,3831.54,2.93,207.387,1.91,1.387,0.847805651
548.exchange2_r,193439934330,3765063,378422962209,28926276549,1800622682,911,97230,3851.25,2.93,209.167,1.92,1.387,0.847805651
548.exchange2_r,200152906393,3828870,392098917580,29785636202,1852839996,921,100237,3860.013,2.92,210.847,1.92,1.387,0.847805651
548.exchange2_r,206892438323,3874426,406359581199,30529099452,1897376619,926,103026,3879.193,2.92,213.15,1.92,1.39,0.847805651
548.exchange2_r,213597638476,3941516,420456470907,31297981582,1942954334,932,106336,3892.173,2.92,215.417,1.92,1.39,0.847805651
548.exchange2_r,220284690011,4064291,434618628945,32016621915,1984479865,937,109304,3908.957,2.91,217.97,1.93,1.39,0.847805651
548.exchange2_r,226973201157,4154241,449002039219,32699598807,2023710453,943,112360,3930.74,2.91,220.69,1.93,1.387,0.847805651
548.exchange2_r,233636692177,4234586,463642516485,33334494381,2060259010,951,115428,3956.357,2.91,223.933,1.93,1.39,0.847805651
548.exchange2_r,240269452959,4268229,478139718586,34034492875,2101858817,968,118469,3974.707,2.91,226.34,1.93,1.39,0.847805651
548.exchange2_r,246829672318,4368871,492458103860,34732590708,2142288610,993,121832,3982.073,2.9,228.923,1.94,1.39,0.847805651
548.exchange2_r,253433604922,4403823,506947841925,35405386991,2182140013,1004,124571,4007.14,2.9,231.333,1.94,1.39,0.847805651
548.exchange2_r,260116007156,4436184,521335158279,36122842977,2225206023,1014,127256,4024.743,2.9,233.383,1.94,1.39,0.847805651
548.exchange2_r,266800669551,4464710,535312039716,36895535995,2273649640,1468,137571,4032.547,2.9,234.15,1.94,1.387,0.847805651
548.exchange2_r,273454174661,4493463,549454613103,37602666708,2317265816,1995,149177,4050.8,2.89,236.357,1.94,1.387,0.847805651
548.exchange2_r,280119610459,4518491,563783630253,38262544034,2358747762,2507,160150,4069.71,2.89,238.057,1.94,1.387,0.847805651
548.exchange2_r,286740397847,4550834,578091613801,38916548590,2399559430,3024,171528,4097.85,2.89,239.93,1.94,1.393,0.847805651
548.exchange2_r,293395773826,4673802,592575768654,39553970471,2437551025,3090,175513,4111.82,2.88,241.73,1.94,1.393,0.847805651
548.exchange2_r,299965963264,4879529,606452639295,40188551017,2472296662,3150,179100,4144.487,2.88,244.19,1.94,1.393,0.847805651
548.exchange2_r,306525553247,5111077,620142608932,40829240700,2508116476,3333,184532,4169.357,2.88,246.507,1.94,1.393,0.847805651
548.exchange2_r,313090418731,5217568,634407056874,41390430528,2541526285,3887,195591,4195.04,2.88,248.797,1.95,1.39,0.847805651
548.exchange2_r,319697691887,5278554,648617552340,42053940727,2583173420,4414,206708,4214.423,2.87,250.417,1.95,1.393,0.847805651
548.exchange2_r,326354461597,5325624,663303654169,42634997233,2618491245,4938,218300,4241.363,2.87,252.48,1.95,1.39,0.847805651
548.exchange2_r,333010923279,5390260,677560993400,43297799152,2659154101,5463,229359,4269.31,2.87,254.48,1.95,1.397,0.847805651
548.exchange2_r,339664974524,5473954,691747994136,43979695153,2701336998,5986,241041,4286.783,2.87,255.557,1.95,1.397,0.847805651
548.exchange2_r,346288303548,5590391,706085491835,44584389590,2737612465,6524,252370,4310.077,2.87,257.223,1.95,1.393,0.847805651
548.exchange2_r,352935538165,5654643,720132981102,45296457802,2781235952,7039,263937,4325.923,2.87,258.42,1.95,1.393,0.847805651
548.exchange2_r,359555530621,5705177,734668435824,45871235724,2816282349,7547,274768,4352.897,2.87,260.26,1.95,1.397,0.847805651
548.exchange2_r,366201106009,5756914,748479344981,46647159438,2864372430,8050,286071,4371.513,2.86,261.22,1.95,1.397,0.847805651
548.exchange2_r,372833023697,5868964,762440094907,47347636726,2907434862,8563,296834,4382.4,2.86,261.96,1.95,1.397,0.847805651
548.exchange2_r,379463310997,5952027,776647232063,47997170993,2947225071,9098,307968,4399.03,2.86,263.46,1.95,1.397,0.847805651
548.exchange2_r,386105303150,5990745,790199325889,48855631017,3001108066,9615,318616,4401.507,2.86,263.03,1.95,1.393,0.847805651
548.exchange2_r,392731084850,6013479,804522487633,49535000899,3043789714,10119,329528,4414.113,2.86,264.03,1.95,1.393,0.847805651
548.exchange2_r,399374441319,6032773,819020641878,50183266200,3083232245,10627,340154,4428.697,2.86,264.917,1.96,1.393,0.847805651
548.exchange2_r,406049477821,6078315,832645234245,51046586190,3137271109,11145,350001,4436.037,2.86,264.96,1.96,1.393,0.847805651
548.exchange2_r,412745152077,6142313,847122104857,51704913124,3176977696,11266,354234,4457.093,2.86,266.38,1.96,1.393,0.847805651
548.exchange2_r,419462299971,6161776,861667129605,52404743878,3219591453,11270,356770,4474.993,2.86,267.26,1.96,1.393,0.847805651
548.exchange2_r,426189531233,6179140,875816938781,53195424717,3268288188,11276,359386,4484.19,2.86,267.697,1.96,1.393,0.847805651
548.exchange2_r,432917498702,6193817,890236327727,53925011450,3313358630,11283,361736,4499.68,2.86,268.82,1.96,1.393,0.847805651
548.exchange2_r,439645403473,6204191,905088803592,54561333051,3351470671,11287,363960,4515.067,2.86,269.633,1.96,1.393,0.847805651
548.exchange2_r,446339600533,6363813,918634278525,55424428763,3403295243,11290,366833,4520.937,2.86,270.013,1.96,1.393,0.847805651
548.exchange2_r,453054751620,6480724,931573793996,56438371511,3466578302,11294,369012,4511.317,2.86,268.497,1.96,1.393,0.847805651
548.exchange2_r,459799186896,6497391,945166439759,57360471257,3524959746,11297,371415,4510.25,2.86,268.247,1.96,1.393,0.847805651
548.exchange2_r,466555653562,6509613,958816826607,58242738051,3580606708,11302,373834,4498.19,2.86,267.043,1.96,1.393,0.847805651
548.exchange2_r,473336067753,6524014,970974957831,59524655698,3663138118,11305,376015,4476.993,2.87,264.557,1.96,1.393,0.847805651
548.exchange2_r,480090970111,6536791,984022608915,60550931789,3728636777,11311,378718,4470.27,2.87,263.573,1.95,1.393,0.847805651
548.exchange2_r,486854557725,6558024,996742895080,61630589840,3797310887,11316,381356,4452.623,2.87,261.847,1.95,1.393,0.847805651
548.exchange2_r,493637241165,6574622,1009051346197,62814853875,3873179999,11321,383839,4427.563,2.87,259.823,1.95,1.393,0.847805651
548.exchange2_r,500400605416,6586933,1021663051037,63930352610,3944956240,11325,386417,4417.853,2.87,258.563,1.95,1.393,0.847805651
548.exchange2_r,507169034136,6600643,1034058347341,65094732043,4019673512,11329,388869,4403.147,2.87,257.017,1.95,1.393,0.847805651
548.exchange2_r,513958682990,6615373,1046194313277,66361168065,4100999558,11333,391326,4382.19,2.87,255.253,1.95,1.393,0.847805651
548.exchange2_r,520713745692,6635503,1059051542037,67406235226,4167204850,11336,393783,4372.207,2.87,254.06,1.95,1.393,0.847805651
548.exchange2_r,527484458770,6652253,1071739594216,68550063730,4240487528,11340,396353,4352.017,2.87,252.023,1.95,1.393,0.847805651
548.exchange2_r,534242899023,6665487,1084971729089,69561521720,4304680740,11347,399076,4341.403,2.87,251.19,1.95,1.39,0.847805651
548.exchange2_r,540987934338,6677972,1098485637254,70507532953,4364491323,11351,401616,4340.543,2.87,250.74,1.95,1.39,0.847805651
548.exchange2_r,547756547150,6694490,1111368844720,71639152383,4437020006,11356,404548,4332.327,2.87,249.533,1.95,1.393,0.847805651
548.exchange2_r,554515700131,6713383,1124467788682,72705232902,4505213716,11360,407676,4330.69,2.87,249.047,1.95,1.393,0.847805651
548.exchange2_r,561254532510,6725855,1138251206382,73584563861,4561037957,11365,410310,4331.153,2.87,249.28,1.94,1.39,0.847805651
548.exchange2_r,567994527915,6735318,1152284369194,74413744888,4614023820,11370,413197,4333.887,2.87,249.457,1.95,1.39,0.847805651
548.exchange2_r,574718750410,6750649,1166822372402,75081891892,4655363260,11375,415750,4342.447,2.87,250.447,1.95,1.39,0.847805651
548.exchange2_r,581429263920,6761219,1181579705955,75683154206,4693014143,11380,418500,4352.4,2.87,251.697,1.95,1.39,0.847805651
548.exchange2_r,588140503592,6776899,1196563832105,76241855408,4727540713,11384,421366,4365.153,2.87,253.003,1.95,1.39,0.847805651
548.exchange2_r,594845145360,6789839,1211205591797,76834904942,4764584895,11385,423990,4373.413,2.86,254.173,1.95,1.39,0.847805651
548.exchange2_r,601545654041,6799209,1225910535855,77400895088,4799858712,11391,426728,4378.753,2.86,255.267,1.95,1.39,0.847805651
548.exchange2_r,608251115485,6809554,1240675083481,77967289979,4835201775,11393,429453,4386.417,2.86,256.473,1.95,1.39,0.847805651
548.exchange2_r,614955147466,6822971,1255581056766,78510678653,4869270772,11398,432144,4397.037,2.86,257.677,1.95,1.39,0.847805651
548.exchange2_r,621655916564,6840260,1270407286446,79066163527,4903983156,11403,434874,4406.693,2.85,258.81,1.95,1.39,0.847805651
548.exchange2_r,628346385345,6854809,1285131911525,79630057476,4939072316,11408,437506,4416.857,2.85,260.03,1.95,1.39,0.847805651
548.exchange2_r,635027549844,6869828,1299749908920,80196960754,4974325779,11416,440277,4426.203,2.85,261.127,1.95,1.39,0.847805651
548.exchange2_r,641717765945,6880787,1314127012733,80830526841,5014647347,11422,442891,4433.073,2.85,262,1.95,1.39,0.847805651
548.exchange2_r,648407099073,6891852,1328720797508,81399693516,5050197555,11427,445460,4439.16,2.85,263.003,1.95,1.39,0.847805651
548.exchange2_r,655090714383,6908658,1343357091766,81964681174,5085794843,11434,447992,4446.05,2.85,263.993,1.95,1.393,0.847805651
548.exchange2_r,661777507010,6933104,1357917476247,82537920322,5122279742,11440,450671,4452.68,2.84,264.937,1.95,1.393,0.847805651
548.exchange2_r,668464528301,6950539,1372204320792,83160044644,5161296141,11447,453218,4460.98,2.84,265.68,1.95,1.393,0.847805651
548.exchange2_r,675151986819,6969609,1386653201860,83769447629,5199773961,11453,455868,4466.25,2.84,266.537,1.95,1.393,0.847805651
548.exchange2_r,681846100717,6986289,1401053219130,84362794982,5237317965,11457,458589,4468.96,2.84,267.26,1.95,1.393,0.847805651
548.exchange2_r,688536166317,7012217,1415169881459,85038586657,5280241241,11460,461397,4472.92,2.84,267.833,1.95,1.393,0.847805651
548.exchange2_r,695219816850,7032816,1429432490865,85678002890,5320572339,11463,463791,4478.247,2.84,268.513,1.95,1.393,0.847805651
548.exchange2_r,701915335959,7050082,1443722246994,86299223030,5359269722,11466,466415,4482.513,2.83,269.19,1.95,1.393,0.847805651
548.exchange2_r,708605665817,7071203,1457853870880,86973616392,5402010289,11471,469026,4488.98,2.83,269.843,1.95,1.393,0.847805651
548.exchange2_r,715294877850,7088635,1472184393572,87579272604,5440205713,11475,471520,4494.213,2.83,270.333,1.95,1.393,0.847805651
548.exchange2_r,721980141389,7114918,1486645623129,88188703115,5478447526,11479,474265,4502.7,2.83,271.177,1.95,1.393,0.847805651
548.exchange2_r,728665900823,7133822,1500987368643,88831821683,5518771315,11482,477009,4508.063,2.83,271.827,1.95,1.393,0.847805651
548.exchange2_r,735352491523,7152718,1515355951673,89463297496,5558134639,11486,479630,4515.433,2.83,272.377,1.95,1.393,0.847805651
548.exchange2_r,742051198137,7171732,1529745393402,90117390019,5599069030,11493,482404,4523.65,2.83,272.94,1.95,1.393,0.847805651
548.exchange2_r,748742953133,7189744,1544348790897,90725840375,5636609303,11502,485148,4534.913,2.83,273.79,1.95,1.393,0.847805651
548.exchange2_r,755430193390,7215279,1558760044740,91335557245,5674526384,11507,488059,4540.753,2.83,274.383,1.95,1.393,0.847805651
548.exchange2_r,762120277763,7234112,1573180840838,91984968502,5714729448,11513,490825,4547.983,2.83,274.957,1.95,1.393,0.847805651
548.exchange2_r,768806657413,7251965,1587888796941,92550182057,5749192058,11518,493481,4560.837,2.82,275.913,1.95,1.393,0.847805651
548.exchange2_r,775486710441,7272855,1602473814605,93127771471,5783866080,11522,496160,4571.647,2.82,276.747,1.95,1.393,0.847805651
548.exchange2_r,782173847133,7289117,1617072940213,93732323491,5821228428,11527,499072,4582.417,2.82,277.47,1.95,1.393,0.847805651
548.exchange2_r,788863726027,7307254,1631526835141,94318408143,5856667189,11530,501609,4590.723,2.82,278.287,1.95,1.393,0.847805651
548.exchange2_r,795557392177,7324427,1646069643478,94935883204,5894287119,11535,504414,4602.73,2.82,279,1.95,1.393,0.847805651
548.exchange2_r,802245653706,7339711,1660737361216,95525126430,5930067951,11541,507137,4614.113,2.82,279.817,1.95,1.393,0.847805651
